index,rank,id,name,tel,isCallLink,virtualTel,ppc,category/0,category/1,categoryPath/0/0,categoryPath/0/1,categoryPath/0/2,categoryPath/0/3,categoryPath/1/0,categoryPath/1/1,categoryPath/1/2,categoryPath/1/3,address,roadAddress,abbrAddress,shortAddress/0,shortAddress/1,display,telDisplay,context/0,context/1,context/2,context/3,context/4,reviewCount,ktCallMd,coupon,thumUrl,type,isSite,posExact,x,y,itemLevel,isAdultBusiness,streetPanorama/id,streetPanorama/pan,streetPanorama/tilt,streetPanorama/lng,streetPanorama/lat,streetPanorama/fov,skyPanorama/id,skyPanorama/pan,skyPanorama/tilt,skyPanorama/lng,skyPanorama/lat,skyPanorama/fov,insidePanorama,interiorPanorama,indoorPanorama,theme,poiInfo/relation/poiShapeType,poiInfo/relation/shapeKey/typeName,poiInfo/relation/shapeKey/wsid,poiInfo/relation/shapeKey/shapeID,poiInfo/relation/boundary/minX,poiInfo/relation/boundary/minY,poiInfo/relation/boundary/maxX,poiInfo/relation/boundary/maxY,poiInfo/relation/detail/0/type,poiInfo/relation/detail/0/sid,poiInfo/relation/detail/0/fullName,poiInfo/relation/detail/0/name,poiInfo/relation/detail/0/category,poiInfo/relation/detail/0/xPos,poiInfo/relation/detail/0/yPos,poiInfo/relation/detail/1/type,poiInfo/relation/detail/1/sid,poiInfo/relation/detail/1/fullName,poiInfo/relation/detail/1/name,poiInfo/relation/detail/1/category,poiInfo/relation/detail/1/xPos,poiInfo/relation/detail/1/yPos,poiInfo/relation/detail/2/type,poiInfo/relation/detail/2/sid,poiInfo/relation/detail/2/fullName,poiInfo/relation/detail/2/name,poiInfo/relation/detail/2/category,poiInfo/relation/detail/2/xPos,poiInfo/relation/detail/2/yPos,poiInfo/hasRelation,poiInfo/road/poiShapeType,poiInfo/road/shapeKey,poiInfo/road/boundary,poiInfo/road/detail,poiInfo/hasRoad,poiInfo/land,poiInfo/hasLand,poiInfo/polygon,poiInfo/hasPolygon,homePage,description,entranceCoords/car/0/rep,entranceCoords/car/0/x,entranceCoords/car/0/y,entranceCoords/walk,isPollingPlace,bizhourInfo,menuInfo,petrolInfo,couponUrl,couponUrlMobile,hasCardBenefit,menuExist,hasNaverBooking,naverBookingUrl,naverEasyOrderUrl,hasNaverSmartOrder,reservationLabel/standard,reservationLabel/preOrder,reservationLabel/table,reservationLabel/takeout,reservation/benefit,hasBroadcastInfo,broadcastInfo,shopWindowInfo,hasNPay,carWash,parkingPrice,card,distance,marker,markerSelected,michelinGuide,indoor,markerLabel,subway,categoryPath/1/4,skyPanorama,poiInfo/relation,entranceCoords/walk/0/rep,entranceCoords/walk/0/x,entranceCoords/walk/0/y,shortAddress,streetPanorama,poiInfo/relation/detail/3/type,poiInfo/relation/detail/3/sid,poiInfo/relation/detail/3/fullName,poiInfo/relation/detail/3/name,poiInfo/relation/detail/3/category,poiInfo/relation/detail/3/xPos,poiInfo/relation/detail/3/yPos,entranceCoords/car/1/rep,entranceCoords/car/1/x,entranceCoords/car/1/y,entranceCoords/car/2/rep,entranceCoords/car/2/x,entranceCoords/car/2/y,entranceCoords/walk/1/rep,entranceCoords/walk/1/x,entranceCoords/walk/1/y,entranceCoords/walk/2/rep,entranceCoords/walk/2/x,entranceCoords/walk/2/y,shortAddress/2,entranceCoords,poiInfo/relation/detail/4/type,poiInfo/relation/detail/4/sid,poiInfo/relation/detail/4/fullName,poiInfo/relation/detail/4/name,poiInfo/relation/detail/4/category,poiInfo/relation/detail/4/xPos,poiInfo/relation/detail/4/yPos,poiInfo/relation/detail/5/type,poiInfo/relation/detail/5/sid,poiInfo/relation/detail/5/fullName,poiInfo/relation/detail/5/name,poiInfo/relation/detail/5/category,poiInfo/relation/detail/5/xPos,poiInfo/relation/detail/5/yPos,poiInfo/relation/detail/6/type,poiInfo/relation/detail/6/sid,poiInfo/relation/detail/6/fullName,poiInfo/relation/detail/6/name,poiInfo/relation/detail/6/category,poiInfo/relation/detail/6/xPos,poiInfo/relation/detail/6/yPos,poiInfo/relation/detail/7/type,poiInfo/relation/detail/7/sid,poiInfo/relation/detail/7/fullName,poiInfo/relation/detail/7/name,poiInfo/relation/detail/7/category,poiInfo/relation/detail/7/xPos,poiInfo/relation/detail/7/yPos,poiInfo/relation/detail/8/type,poiInfo/relation/detail/8/sid,poiInfo/relation/detail/8/fullName,poiInfo/relation/detail/8/name,poiInfo/relation/detail/8/category,poiInfo/relation/detail/8/xPos,poiInfo/relation/detail/8/yPos,poiInfo/relation/detail/9/type,poiInfo/relation/detail/9/sid,poiInfo/relation/detail/9/fullName,poiInfo/relation/detail/9/name,poiInfo/relation/detail/9/category,poiInfo/relation/detail/9/xPos,poiInfo/relation/detail/9/yPos,poiInfo/relation/detail
2,53,720452657,광주영락공원묘지매장묘지,,false,,0,장례,묘지,223267,223280,223376,229174,광주광역시 북구 효령동,,,,<b>광주</b>영락<b>공원</b>묘지매장묘지,,0,3bcf7d16c052e5623051131827f585f3,0,,s,1,1,126.9221030,35.2258536,12,false,O0XnKLMlVi965VBemBZHeA==,139.75,10.00,126.9219455,35.2260392,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7140.38,nres://marker/00034-00042,nres://marker/00034-00162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,54,33331504,은빛공원배드민턴장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 광산구 수완동,,,,은빛<b>공원</b>배드민턴장,,0,c258deb6b3bca6985daf7bd6551cb4e0,0,,s,1,1,126.8269263,35.1879902,12,false,eA3yxxyN6hSZotEI/BGN6A==,-173.26,10.00,126.8269578,35.1882524,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4563.25,nres://marker/00060-00060,nres://marker/00060-00215,,,,,42BE0dB6DuJU3EeIkvv5RA==,83.33,-30.00,126.8244476,35.1876984,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,55,359416846,빛고을농촌테마공원화훼유리온실,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 남구 양과동,,,,빛고을농촌테마<b>공원</b>화훼유리온실,,0,3f997acbd36478f78b00475de357dd45,0,,s,1,1,126.8678701,35.0842474,12,false,XSXwXVK7g+zUIcGuCt48QA==,178.35,10.00,126.8678628,35.0844870,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,10102.20,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,56,16301617,근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 북구 신안동,,,,근린<b>공원</b>,,0,5fa3a8b34b90ae639b70ca07e59e82dc,0,,s,1,1,126.8929136,35.1732012,12,false,/afMUu2tkh8hG2pZ4Em1cQ==,-0.21,10.00,126.8929167,35.1723388,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,1689.61,nres://marker/00037-00079,nres://marker/00037-00203,,,,,5NVCYGsXAtPz2mPVxN68Tg==,84.42,-30.00,126.8894424,35.1728592,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,57,546367870,빛고을농촌테마공원휴게쉼터,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 남구 양과동,,,,빛고을농촌테마<b>공원</b>휴게쉼터,,0,e2d34cee32ac7fed0a01fb4384ee6d4b,0,,s,1,1,126.8668531,35.0844021,12,false,RlW8TPMilu8a1oS53Ipswg==,170.88,10.00,126.8667520,35.0850264,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,10090.94,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,58,16316542,광주패밀리랜드수영장어린이풀,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드수영장어린이풀,,0,72f6b68c101f95901f1fa59aa82020e3,0,,s,1,1,126.8906872,35.2252724,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5801.40,nres://marker/00045-00075,nres://marker/00045-00199,,,,,DCzM1obrxl2bum5IyjG3tw==,-19.96,-30.00,126.8911896,35.2238884,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,59,16316566,광주패밀리랜드스타워즈,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드스타워즈,,0,27c5768a1baa0f478b364b82f17efd96,0,,s,1,1,126.8933252,35.2230618,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5632.26,nres://marker/00045-00075,nres://marker/00045-00199,,,,,99UchmRC56y5bs9cBnca+Q==,-80.43,-30.00,126.8937378,35.2229919,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,60,16316596,광주패밀리랜드씽씽보트,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드씽씽보트,,2,2b92ffc189a2169e1bcc7697ed720521,0,,s,1,1,126.8926576,35.2238405,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5696.92,nres://marker/00045-00075,nres://marker/00045-00199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,61,16310136,두암제1근린공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 북구 두암동,,,,두암제1근린<b>공원</b>,,0,57b17548a132bcb19c3d85efc4aa35dd,0,,s,1,1,126.9378833,35.1649830,12,false,9ijf4yyBE1L5Uy+udeOCnQ==,85.91,4.37,126.9370758,35.1650716,80,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5874.44,nres://marker/00047-00084,nres://marker/00047-00213,,,,,EZJOv8ZsPSpO76f4gwjN/A==,-102.91,-30.00,126.9386139,35.1651497,124,,true,126.9371889,35.165075,true,126.9371889,35.165075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,62,18284600,곤지암도시공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,경기도 광주시 곤지암읍 곤지암리,,,,곤지암도시<b>공원</b>,,0,b4a04108036ae3d416199779e1145c68,0,,s,1,1,127.3374444,37.3508454,12,false,Vjj5xU0PS0oO1OBiWnvXZQ==,171.07,-4.52,127.3374923,37.3510468,80,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,245704.32,nres://marker/00036-00079,nres://marker/00036-00203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,63,16316565,광주패밀리랜드패밀리열차,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드패밀리열차,,4,a6953079b39ddab6e3821ab4e1cad9a1,0,,s,1,1,126.8936370,35.2244853,12,false,RkORG/MQrs0OiOZlw/xvEg==,-173.51,6.16,126.8936029,35.2245178,80,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5791.82,nres://marker/00045-00075,nres://marker/00045-00199,,,,,sOv6gtmNC//lvnBbdSvEtg==,35.51,-30.00,126.8928604,35.2233963,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,64,16028323,용동공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 용동,,,,용동<b>공원</b>,,1,ae0eb6efa8f7b52388c329442833974c,0,,s,1,1,126.7572389,35.1336873,12,false,NlSXG1O+ML2UFvLKdhLt3A==,143.39,0.98,126.7570717,35.1344701,80,,,,,,,true,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,11608.09,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,,,,,true,126.7568524,35.1330542,false,126.7570861,35.1343922,1,RELA,1.0,16028323,117.9926027,19.6944771,117.9926027,19.6944771,5,1227370824,용동공원입구,입구,입구(사람),126.7570861,35.1343922,5,1260370375,용동공원입구,입구,입구(사람),126.7555993,35.1335668,1,1353435599,용동공원주차장입구,주차장입구,입구(사람+차량),126.7568524,35.1330542,false,126.7555993,35.1335668,,,
14,65,20753149,하남공원축구장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 광산구 하남동,,,,하남<b>공원</b>축구장,,1,566da38249499373617565af4a3d2827,0,,s,1,1,126.7937496,35.1920431,12,false,uGX4rvGDRTZUdoOORlNuNA==,-168.77,10.00,126.7938646,35.1926172,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7585.59,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,66,1584991692,청석공원인라인스케이트장,,false,,0,자연공원,부속시설,222117,222118,222136,229253,경기도 광주시 경안동,,,,청석<b>공원</b>인라인스케이트장,,0,97b6a9c4a7ab19452090121718997828,0,,s,1,1,127.2631720,37.4124118,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,251447.63,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,67,1722405367,푸른길분수공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 동구 산수동  358-21,,,,푸른길분수<b>공원</b>,,0,49137d556db4de4485471858ef2cc172,0,,s,1,1,126.9271605,35.1534575,12,false,sFbWaU670LRAoNFRibMglA==,-125.33,10.00,126.9272796,35.1535417,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5354.50,nres://marker/00063-00110,nres://marker/00063-00264,,,,,ElpltviPgy43X0WgbcyIxw==,102.86,-30.00,126.9258347,35.1537590,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,68,21406697,송정공원역2번출구,,false,,0,교통시설,지하철출구번호,227616,227675,227717,227719,광주광역시 광산구 송정동,,,,송정<b>공원</b>역2번출구,,0,a7f7bc740619ae4c3476c0433605533f,0,,s,1,1,126.7991096,35.1433868,12,false,aliDXA/Xadc6wwxvhXRH9g==,118.29,-0.13,126.7990450,35.1434720,80,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7698.17,nres://marker/00063-00106,nres://marker/00063-00260,,,,,mkZAIKjvn9Ci8L7PVfX0EA==,111.49,-30.00,126.7983322,35.1436920,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,69,16316530,광주패밀리랜드바이킹,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드바이킹,,0,dada1eaaec9efb2bbac7247350cf8f7a,0,,s,1,1,126.8939546,35.2237205,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5719.61,nres://marker/00045-00075,nres://marker/00045-00199,,,,,99UchmRC56y5bs9cBnca+Q==,16.58,-30.00,126.8937378,35.2229919,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,70,16313844,망월공원묘지입구,,false,,0,도로시설,방면정보,227616,227755,227813,227815,광주광역시 북구 운정동,,,,망월<b>공원</b>묘지입구,,0,0e29a7ba03f3cba6bec53c5c2c3474e2,0,,s,1,1,126.9348267,35.2360162,12,false,I0fLo+7w2CacAmw17/Y70A==,-122.56,10.00,126.9348402,35.2360248,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,8744.41,nres://marker/00063-00057,nres://marker/00063-00211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,71,37595141,광주사직공원입구,,false,,0,도로시설,방면정보,227616,227755,227813,227815,광주광역시 남구 양림동,,,,<b>광주</b>사직<b>공원</b>입구,,0,79a8fd424fe89575dc1caefea4e06b51,0,,s,1,1,126.9122929,35.1418047,12,false,E6/zD+BBbVu0tPamOryP+A==,103.12,10.00,126.9122214,35.1418214,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5038.70,nres://marker/00063-00057,nres://marker/00063-00211,,,,,wSnGk8b+TQh53ZK2qzqZhA==,-97.33,-30.00,126.9150009,35.1421509,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,72,36143371,대쌍소공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,경기도 광주시 초월읍 대쌍령리 298-9,,,,대쌍소<b>공원</b>,,2,8d183e406806c683eb47b9071a40b8d8,0,,s,1,1,127.2848156,37.3832141,12,false,JeKQSrHEN4hUfD1YIxY2ng==,-14.16,-2.08,127.2847520,37.3828700,80,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,248511.07,nres://marker/00060-00110,nres://marker/00060-00265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,73,16297782,고싸움놀이테마공원4D영상체험관,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 남구 칠석동,,,,고싸움놀이테마<b>공원</b>4D영상체험관,,4,d6af5764d67098aadc09f12d32d99da4,0,http://ldb.phinf.naver.net/20200125_124/1579962027545jPETT_JPEG/UwNRaz602cJ_8OVPw7-Ae-uF.jpg,s,1,1,126.8358057,35.0693065,12,false,8/XHnNowpNvHfWtJxX65oQ==,124.44,9.84,126.8353825,35.0694383,80,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,12262.64,nres://marker/00060-00060,nres://marker/00060-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,74,21848429,각화체육공원,,false,,0,지역명소,"도시,테마공원",222117,222122,222170,231762,광주광역시 북구 두암동,,,,각화체육<b>공원</b>,,0,993089c60bcf21a633149e97bd2871c8,0,,s,1,1,126.9403041,35.1771544,12,false,ehq6E6WKCA2VhigUdsMa2w==,-85.66,10.00,126.9406880,35.1771250,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5995.88,nres://marker/00045-00079,nres://marker/00045-00203,,,,,7dFnN+LgVMfq1G3rWkRe/g==,102.58,-30.00,126.9389648,35.1774521,124,,true,126.9392931,35.1763392,true,126.9392931,35.1763392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,75,1758230098,구절초원,,false,,0,"여행,명소","자연,생태공원",222117,222118,222136,222186,광주광역시 남구 압촌동  산14,광주광역시 남구 압촌길 66 고씨삼강문,압촌동  산14,,구절초원,,0,95a01c39eb7bf4576a55c341f4cd4160,0,,s,1,1,126.8383625,35.0912082,12,false,rusvI0E25q/qI4uhSrTBMA==,99.83,10.00,126.8380800,35.0912570,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,9872.21,nres://marker/00060-00110,nres://marker/00060-00265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,광주 남구,압촌길 66,고씨삼강문
25,76,16019650,신가2공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,광주광역시 광산구 신가동,,,,신가2<b>공원</b>,,1,85da3944f54ea44dc0ced88c1221b6c7,0,,s,1,1,126.8406175,35.1844111,12,false,wtFeRZnaZpqEQVX0wHYwpQ==,-179.82,10.00,126.8406211,35.1851744,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3256.04,nres://marker/00037-00079,nres://marker/00037-00203,,,,,XCcukBJD2rs+FllFqOEgFg==,-74.70,-30.00,126.8430557,35.1837425,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,77,1176678031,중외공원운동장배드민턴장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,광주광역시 북구 운암동,,,,중외<b>공원</b>운동장배드민턴장,,0,aac7988922e3bbd0853183a296742ed5,0,,s,1,1,126.8845265,35.1821489,12,false,NHnGQgnrdH29Dq4LcIpIGw==,111.83,10.00,126.8840951,35.1823213,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,1223.85,nres://marker/00060-00060,nres://marker/00060-00215,,,,,YgpYYqQEVuPCM16iz5sU8w==,-94.50,-30.00,126.8891678,35.1825104,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,78,16316535,광주패밀리랜드유모차대여소,,false,,0,테마파크,부속건물,222117,222121,1000209,229274,광주광역시 북구 생용동,,,,<b>광주</b>패밀리랜드유모차대여소,,1,23ee21138589de8747bb5965da0cff12,0,,s,1,1,126.8929692,35.2245248,12,false,sL/YoPQs0yo5+An6D/gJ6g==,-103.61,10.00,126.8932428,35.2245908,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5778.02,nres://marker/00045-00075,nres://marker/00045-00199,,,,,sOv6gtmNC//lvnBbdSvEtg==,5.51,-30.00,126.8928604,35.2233963,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,79,31078292,광남생활체육공원족구장,,false,,0,"도시,테마공원",부속시설,222117,222122,222170,1000101,경기도 광주시 태전동,,,,광남생활체육<b>공원</b>족구장,,1,b72d77ebfeb2411aa2305f949dd058f4,0,,s,1,1,127.2380580,37.3892363,11,false,DrUSndjwgOLY0x/YpVmJsA==,-55.28,10.00,127.2388528,37.3886849,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,248588.74,nres://marker/00058-00060,nres://marker/00058-00215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,80,20770757,영산강7공구산책로,,false,,0,자연공원,부속시설,222117,222118,222136,229253,광주광역시 광산구 운남동,,,,영산강7공구산책로,,0,d22f63209fa673e6f6c7a72f690f1855,0,,s,1,1,126.8229719,35.1639626,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4837.86,nres://marker/00058-00110,nres://marker/00058-00265,,,,,vDM4ZSURiAW3l39vNWRWjA==,-82.98,-30.00,126.8247223,35.1637459,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,81,19648480,5.18기념공원앞,,false,,0,도로시설,교차로,227616,227755,227802,227805,광주광역시 서구 치평동,,,,5.18기념<b>공원</b>앞,,0,3240644e528e117ec87538707d0e9510,0,,s,1,1,126.8558000,35.1587917,12,false,v7V3SvOHXi27CvW7HdD7PQ==,-101.32,10.00,126.8558487,35.1588014,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,2465.26,nres://marker/00063-00106,nres://marker/00063-00260,,,,,D/S4khxD68KtyJDE4MsLkA==,90.61,-30.00,126.8516693,35.1588326,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,82,21406711,송정공원역3번출구,,false,,0,교통시설,지하철출구번호,227616,227675,227717,227720,광주광역시 광산구 송정동,,,,송정<b>공원</b>역3번출구,,0,adc91bc128b1e09c061ba55b186df5d7,0,,s,1,1,126.7990410,35.1436729,12,false,fHtLOwhIwpCGyWoYb6MNLA==,-4.76,-1.37,126.7990530,35.1435970,80,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7689.29,nres://marker/00063-00106,nres://marker/00063-00260,,,,,mkZAIKjvn9Ci8L7PVfX0EA==,89.38,-30.00,126.7983322,35.1436920,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,83,38323237,광주영락공원묘지주차장,,false,,0,교통시설,주차장,227616,227675,227677,227684,광주광역시 북구 효령동,,,,<b>광주</b>영락<b>공원</b>묘지주차장,,0,c4b3de0ca3662638c9a7ebfe3cfda1c7,0,,s,1,1,126.9152795,35.2306777,12,false,QcoOlsuv1JxEyYpafIvNFQ==,-95.89,10.00,126.9153861,35.2306886,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7236.92,nres://marker/00063-00111,nres://marker/00063-00265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,84,1152314249,청석공원농구장,,false,,0,자연공원,부속시설,222117,222118,222136,229253,경기도 광주시 쌍령동,,,,청석<b>공원</b>농구장,,0,7f3cc821d47712133ba682f3584fe96c,0,,s,1,1,127.2626005,37.4109720,12,false,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,251281.88,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,85,689322487,광주사직공원입구,,false,,0,도로시설,방면정보,227616,227755,227813,227815,광주광역시 남구 양림동,,,,<b>광주</b>사직<b>공원</b>입구,,0,6f0e17e124c8dd1ca58472c0e069c2bd,0,,s,1,1,126.9116240,35.1409936,12,false,BhTKTN0ftsNFbkBKHzETIw==,-128.51,10.00,126.9116639,35.1410252,120,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5064.15,nres://marker/00063-00057,nres://marker/00063-00211,,,,,QCsIM/Qr7vkugMM9hRRNww==,-88.39,-30.00,126.9150009,35.1408958,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
